# EVM prediction: Mode:STANDARD S-ratio: 14.19 707-2404 orient(-) score(6345.00) noncoding_equivalent(447.00) raw_noncoding(447.00) offset(0.00)
2404	707	single-	4	6	{GlimmerHMM_glimmerT_1122-T1;GlimmerHMM}
958685	958760	INTRON			{Augustus_model.g1241.t1;Augustus},{GlimmerHMM_glimmerT_1464-T1;GlimmerHMM},{GeneMark_model.1592_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1667/Target=lcl|PJQD01000140_1_prot_POY70158_1_964;exonerate},{ev_type:exonerate/ID=match.2566964.1670/Target=lcl|KQ954475_1_prot_KWU44899_1_2650;exonerate}
958761	958830	internal+	2	2	{Augustus_model.g1241.t1;Augustus},{GlimmerHMM_glimmerT_1464-T1;GlimmerHMM},{GeneMark_model.1592_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1667/Target=lcl|PJQD01000140_1_prot_POY70158_1_964;exonerate},{ev_type:exonerate/ID=match.2566964.1670/Target=lcl|KQ954475_1_prot_KWU44899_1_2650;exonerate}
958831	958906	INTRON			{Augustus_model.g1241.t1;Augustus},{GlimmerHMM_glimmerT_1464-T1;GlimmerHMM},{GeneMark_model.1592_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1667/Target=lcl|PJQD01000140_1_prot_POY70158_1_964;exonerate},{ev_type:exonerate/ID=match.2566964.1670/Target=lcl|KQ954475_1_prot_KWU44899_1_2650;exonerate}
958907	958926	internal+	3	1	{Augustus_model.g1241.t1;Augustus},{GlimmerHMM_glimmerT_1464-T1;GlimmerHMM},{GeneMark_model.1592_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1667/Target=lcl|PJQD01000140_1_prot_POY70158_1_964;exonerate},{ev_type:exonerate/ID=match.2566964.1670/Target=lcl|KQ954475_1_prot_KWU44899_1_2650;exonerate}
958927	958992	INTRON			{Augustus_model.g1241.t1;Augustus},{GlimmerHMM_glimmerT_1464-T1;GlimmerHMM},{GeneMark_model.1592_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1667/Target=lcl|PJQD01000140_1_prot_POY70158_1_964;exonerate},{ev_type:exonerate/ID=match.2566964.1670/Target=lcl|KQ954475_1_prot_KWU44899_1_2650;exonerate}
958993	959042	terminal+	2	3	{Augustus_model.g1241.t1;Augustus},{GlimmerHMM_glimmerT_1464-T1;GlimmerHMM},{GeneMark_model.1592_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 2.56 959531-960227 orient(-) score(2225.00) noncoding_equivalent(867.51) raw_noncoding(979.51) offset(112.00)
959736	959531	terminal-	5	6	{snap_scaffold_3-snap.418-T1;snap},{GeneMark_model.1593_t;GeneMark},{GlimmerHMM_glimmerT_1465-T1;GlimmerHMM},{Augustus_model.g1242.t1;Augustus}
959878	959737	INTRON			{GeneMark_model.1593_t;GeneMark},{GlimmerHMM_glimmerT_1465-T1;GlimmerHMM},{Augustus_model.g1242.t1;Augustus}
960227	959879	initial-	4	4	{GlimmerHMM_glimmerT_1465-T1;GlimmerHMM},{Augustus_model.g1242.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 5.36 960384-962512 orient(+) score(7403.00) noncoding_equivalent(1382.08) raw_noncoding(1541.00) offset(158.92)
960384	961076	initial+	1	3	{GeneMark_model.1594_t;GeneMark},{GlimmerHMM_glimmerT_1466-T1;GlimmerHMM},{Augustus_model.g1243.t1;Augustus}
961077	961150	INTRON			{GeneMark_model.1594_t;GeneMark},{GlimmerHMM_glimmerT_1466-T1;GlimmerHMM},{Augustus_model.g1243.t1;Augustus}
961151	961472	internal+	1	1	{GeneMark_model.1594_t;GeneMark},{Augustus_model.g1243.t1;Augustus}
961473	961550	INTRON			{GeneMark_model.1594_t;GeneMark},{Augustus_model.g1243.t1;Augustus}
961551	961964	internal+	2	1	{GeneMark_model.1594_t;GeneMark},{Augustus_model.g1243.t1;Augustus}
961965	962030	INTRON			{GeneMark_model.1594_t;GeneMark},{GlimmerHMM_glimmerT_1466-T1;GlimmerHMM},{Augustus_model.g1243.t1;Augustus}
962031	962512	terminal+	2	3	{GeneMark_model.1594_t;GeneMark},{GlimmerHMM_glimmerT_1466-T1;GlimmerHMM},{Augustus_model.g1243.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 3.43 962998-964566 orient(-) score(4228.00) noncoding_equivalent(1232.86) raw_noncoding(2106.44) offset(873.58)
963154	962998	terminal-	6	6	{GeneMark_model.1595_t;GeneMark},{GlimmerHMM_glimmerT_1467-T1;GlimmerHMM},{Augustus_model.g1244.t1;Augustus}
963310	963155	INTRON			{GlimmerHMM_glimmerT_1467-T1;GlimmerHMM}
964149	963311	internal-	4	5	{GlimmerHMM_glimmerT_1467-T1;GlimmerHMM}
964401	964150	INTRON			{GlimmerHMM_glimmerT_1467-T1;GlimmerHMM}
964566	964402	initial-	4	6	{GlimmerHMM_glimmerT_1467-T1;GlimmerHMM}

# EVM prediction: Mode:STANDARD S-ratio: 2.35 966231-967991 orient(-) score(5025.00) noncoding_equivalent(2139.74) raw_noncoding(2433.00) offset(293.26)
966311	966231	terminal-	4	6	{Augustus_model.g1245.t1;Augustus},{GeneMark_model.1596_t;GeneMark}
966373	966312	INTRON			{Augustus_model.g1245.t1;Augustus},{GeneMark_model.1596_t;GeneMark}
966537	966374	internal-	5	6	{Augustus_model.g1245.t1;Augustus},{GeneMark_model.1596_t;GeneMark}
966610	966538	INTRON			{Augustus_model.g1245.t1;Augustus},{GeneMark_model.1596_t;GeneMark}
967321	966611	internal-	5	4	{Augustus_model.g1245.t1;Augustus},{GlimmerHMM_glimmerT_1468-T1;GlimmerHMM},{GeneMark_model.1596_t;GeneMark}
967384	967322	INTRON			{Augustus_model.g1245.t1;Augustus},{GlimmerHMM_glimmerT_1468-T1;GlimmerHMM},{GeneMark_model.1596_t;GeneMark}
967991	967385	initial-	4	4	{Augustus_model.g1245.t1;Augustus},{GlimmerHMM_glimmerT_1468-T1;GlimmerHMM},{GeneMark_model.1596_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 3.89 968848-969491 orient(-) score(2104.00) noncoding_equivalent(540.60) raw_noncoding(665.95) offset(125.35)
969083	968848	terminal-	5	6	{GeneMark_model.1597_t;GeneMark},{GlimmerHMM_glimmerT_1469-T1;GlimmerHMM},{Augustus_model.g1246.t1;Augustus}
969161	969084	INTRON			{GeneMark_model.1597_t;GeneMark},{GlimmerHMM_glimmerT_1469-T1;GlimmerHMM},{Augustus_model.g1246.t1;Augustus}
969382	969162	internal-	6	4	{GlimmerHMM_glimmerT_1469-T1;GlimmerHMM},{Augustus_model.g1246.t1;Augustus}
969423	969383	INTRON			{GlimmerHMM_glimmerT_1469-T1;GlimmerHMM}
969491	969424	initial-	4	5	{GlimmerHMM_glimmerT_1469-T1;GlimmerHMM}

# EVM prediction: Mode:STANDARD S-ratio: 2.56 969959-971451 orient(-) score(4295.00) noncoding_equivalent(1674.78) raw_noncoding(1804.78) offset(130.00)
970634	969959	terminal-	6	6	{GlimmerHMM_glimmerT_1470-T1;GlimmerHMM},{GeneMark_model.1598_t;GeneMark}
970691	970635	INTRON			{GlimmerHMM_glimmerT_1470-T1;GlimmerHMM},{GeneMark_model.1598_t;GeneMark},{Augustus_model.g1246.t1;Augustus}
970777	970692	internal-	4	5	{GlimmerHMM_glimmerT_1470-T1;GlimmerHMM},{GeneMark_model.1598_t;GeneMark},{Augustus_model.g1246.t1;Augustus}
970842	970778	INTRON			{GlimmerHMM_glimmerT_1470-T1;GlimmerHMM},{GeneMark_model.1598_t;GeneMark},{Augustus_model.g1246.t1;Augustus}
971451	970843	initial-	4	6	{GlimmerHMM_glimmerT_1470-T1;GlimmerHMM},{GeneMark_model.1598_t;GeneMark},{Augustus_model.g1246.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 7.07 971614-974096 orient(+) score(8917.00) noncoding_equivalent(1261.00) raw_noncoding(1340.00) offset(79.00)
971614	973380	initial+	1	3	{GlimmerHMM_glimmerT_1471-T1;GlimmerHMM},{GeneMark_model.1599_t;GeneMark},{Augustus_model.g1247.t1;Augustus}
973381	973439	INTRON			{GlimmerHMM_glimmerT_1471-T1;GlimmerHMM},{GeneMark_model.1599_t;GeneMark},{Augustus_model.g1247.t1;Augustus}
973440	973702	internal+	1	2	{GlimmerHMM_glimmerT_1471-T1;GlimmerHMM},{GeneMark_model.1599_t;GeneMark},{Augustus_model.g1247.t1;Augustus}
973703	973771	INTRON			{GlimmerHMM_glimmerT_1471-T1;GlimmerHMM},{GeneMark_model.1599_t;GeneMark},{Augustus_model.g1247.t1;Augustus}
973772	974096	terminal+	3	3	{GlimmerHMM_glimmerT_1471-T1;GlimmerHMM},{GeneMark_model.1599_t;GeneMark},{Augustus_model.g1247.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 1.86 974651-976351 orient(-) score(4626.00) noncoding_equivalent(2483.41) raw_noncoding(3087.00) offset(603.59)
974780	974651	terminal-	6	6	{GeneMark_model.1600_t;GeneMark},{Augustus_model.g1248.t1;Augustus},{GlimmerHMM_glimmerT_1472-T1;GlimmerHMM}
974921	974781	INTRON			{Augustus_model.g1248.t1;Augustus},{GlimmerHMM_glimmerT_1472-T1;GlimmerHMM}
975141	974922	internal-	5	5	{Augustus_model.g1248.t1;Augustus},{GlimmerHMM_glimmerT_1472-T1;GlimmerHMM}
975205	975142	INTRON			{GeneMark_model.1600_t;GeneMark},{Augustus_model.g1248.t1;Augustus},{GlimmerHMM_glimmerT_1472-T1;GlimmerHMM}
975647	975206	internal-	4	4	{GeneMark_model.1600_t;GeneMark},{Augustus_model.g1248.t1;Augustus},{GlimmerHMM_glimmerT_1472-T1;GlimmerHMM}
975741	975648	INTRON			{GeneMark_model.1600_t;GeneMark},{Augustus_model.g1248.t1;Augustus},{GlimmerHMM_glimmerT_1472-T1;GlimmerHMM}
976004	975742	internal-	5	6	{GeneMark_model.1600_t;GeneMark},{Augustus_model.g1248.t1;Augustus}
976101	976005	INTRON			{GeneMark_model.1600_t;GeneMark},{Augustus_model.g1248.t1;Augustus}
976351	976102	initial-	4	4	{GeneMark_model.1600_t;GeneMark},{GlimmerHMM_glimmerT_1472-T1;GlimmerHMM}

# EVM prediction: Mode:STANDARD S-ratio: 1.83 977255-977683 orient(-) score(1287.00) noncoding_equivalent(703.00) raw_noncoding(852.00) offset(149.00)
977358	977255	terminal-	5	6	{GeneMark_model.1601_t;GeneMark},{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM}
977424	977359	INTRON			{GeneMark_model.1601_t;GeneMark},{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM}
977501	977425	internal-	6	4	{GeneMark_model.1601_t;GeneMark},{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM}
977576	977502	INTRON			{GeneMark_model.1601_t;GeneMark},{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM}
977683	977577	initial-	4	5	{GeneMark_model.1601_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 1.55 979831-982099 orient(-) score(5489.00) noncoding_equivalent(3542.22) raw_noncoding(5177.88) offset(1635.66)
979910	979831	terminal-	5	6	{GeneMark_model.1602_t;GeneMark}
980245	979911	INTRON			{GeneMark_model.1602_t;GeneMark}
980432	980246	internal-	4	4	{Augustus_model.g1249.t1;Augustus},{GeneMark_model.1602_t;GeneMark}
980497	980433	INTRON			{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}
980714	980498	internal-	6	6	{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}
980774	980715	INTRON			{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}
981031	980775	internal-	4	5	{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}
981096	981032	INTRON			{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}
981220	981097	internal-	6	6	{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}
981284	981221	INTRON			{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}
981370	981285	internal-	4	5	{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}
981437	981371	INTRON			{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}
981524	981438	internal-	4	6	{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}
981579	981525	INTRON			{Augustus_model.g1249.t1;Augustus},{GeneMark_model.1602_t;GeneMark}
981730	981580	internal-	6	6	{Augustus_model.g1249.t1;Augustus},{GeneMark_model.1602_t;GeneMark}
981788	981731	INTRON			{Augustus_model.g1249.t1;Augustus},{GeneMark_model.1602_t;GeneMark}
981807	981789	internal-	5	5	{Augustus_model.g1249.t1;Augustus},{GeneMark_model.1602_t;GeneMark}
981868	981808	INTRON			{Augustus_model.g1249.t1;Augustus},{GeneMark_model.1602_t;GeneMark}
981938	981869	internal-	4	4	{Augustus_model.g1249.t1;Augustus},{GeneMark_model.1602_t;GeneMark}
982012	981939	INTRON			{Augustus_model.g1249.t1;Augustus},{GeneMark_model.1602_t;GeneMark}
982099	982013	initial-	4	6	{Augustus_model.g1249.t1;Augustus},{GlimmerHMM_glimmerT_1473-T1;GlimmerHMM},{GeneMark_model.1602_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 2.55 983169-985077 orient(+) score(7342.00) noncoding_equivalent(2879.10) raw_noncoding(3634.55) offset(755.46)
983169	983206	initial+	1	2	{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus}
983207	983274	INTRON			{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
983275	983437	internal+	3	3	{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
983438	983507	INTRON			{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
983508	983811	internal+	1	1	{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
983812	983874	INTRON			{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
983875	984052	internal+	2	2	{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
984053	984133	INTRON			{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
984134	984230	internal+	3	3	{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
984231	984289	INTRON			{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
984290	984421	internal+	1	3	{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
984422	984488	INTRON			{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
984489	984612	internal+	1	1	{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
984613	984686	INTRON			{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1629/Target=lcl|KQ954475_1_prot_KWU44890_1_2641;exonerate}
984687	984979	internal+	2	3	{GeneMark_model.1603_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus}
984980	985062	INTRON			{GeneMark_model.1603_t;GeneMark}
985063	985077	terminal+	1	3	{GeneMark_model.1603_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 4.57 985606-987477 orient(+) score(11530.00) noncoding_equivalent(2522.38) raw_noncoding(3173.47) offset(651.09)
985606	985671	initial+	1	3	{GeneMark_model.1604_t;GeneMark}
985672	985736	INTRON			{GeneMark_model.1604_t;GeneMark},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
985737	985802	internal+	1	3	{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
985803	985879	INTRON			{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
985880	986034	internal+	1	2	{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
986035	986096	INTRON			{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
986097	986244	internal+	3	3	{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
986245	986335	INTRON			{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
986336	986840	internal+	1	1	{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
986841	986904	INTRON			{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
986905	986991	internal+	2	1	{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
986992	987056	INTRON			{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
987057	987145	internal+	2	3	{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
987146	987205	INTRON			{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
987206	987222	internal+	1	2	{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
987223	987287	INTRON			{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1350/Target=lcl|KQ954475_1_prot_KWU44889_1_2640;exonerate},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
987288	987373	internal+	3	1	{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
987374	987439	INTRON			{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1353/Target=lcl|LCTV02000007_1_prot_PRQ73661_1_6860;exonerate},{ev_type:exonerate/ID=match.2566964.1352/Target=lcl|PJQD01000140_1_prot_POY70147_1_953;exonerate}
987440	987477	terminal+	2	3	{GeneMark_model.1604_t;GeneMark},{GlimmerHMM_glimmerT_1474-T1;GlimmerHMM},{Augustus_model.g1250.t1;Augustus}
